input_order,ligand_id,Canonical SMILES,Butina_clusters,cluster_size,cluster_center_ligand_id
5981,7057,CC1(C)CC(O)CO1,5161,1,7057
5982,7059,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,5160,1,7059
5983,7060,CCN(CC)CCOC(=O)C1(c2cccc(C)c2)CCCC1,70,11,108
5984,7061,O=C(O)CNCCSSCCNCC(=O)O,630,4,3975
5985,7062,CSc1ccc(P(c2ccc(SC)cc2)c2ccc(SC)cc2)cc1,5159,1,7062
5986,7064,CCCC(NC(=O)c1c(I)c(I)c(C(=O)N2CCOCC2)c(I)c1I)C(=O)O,970,3,7017
5987,7065,CCC(NC(=O)c1c(I)c(I)c(C(=O)N2CCOCC2)c(I)c1I)C(=O)O,970,3,7017
5988,7066,O=C(O)CCCNC(=O)c1c(I)c(I)c(C(=O)N2CCOCC2)c(I)c1I,969,3,7009
5989,7067,O=C(O)CNC(=O)c1c(I)c(I)c(C(=O)NCC(C(=O)O)c2ccccc2)c(I)c1I,1702,2,7013
5990,7068,CCC(CNC(=O)c1c(I)c(I)c(C(=O)N(C)CC(=O)O)c(I)c1I)C(=O)O,272,6,7012
5991,7069,CC1CC(O)C(C)O1,5158,1,7069
5992,7070,CCCC1CC(O)C(CCC)O1,5157,1,7070
5993,7072,CCC1(C)CC(O)CO1,593,4,7024
5994,7074,CCN(CC)CC#Cc1ccccc1,5156,1,7074
5995,7075,CC1(C)CC2CCN1C(C)(C)C2,5155,1,7075
5996,7076,COC1CC(C)OC(OC2C(C)CC(C)(O)C(=O)C(C)C(OC(C)=O)C(C)C(C(C)C(C)O)OC(=O)C(C)C(OC3CC(C)(OC)C(OC(C)=O)C(C)O3)C2C)C1O,5154,1,7076
5997,7077,COc1cc2c(cc1OC)-c1c(C)c3ccc(OC)c(OC)c3c[n+]1CC2,5153,1,7077
5998,7078,O=C(O)CNC(=O)c1c(I)c(I)c(C(=O)N2CCCC2C(=O)O)c(I)c1I,381,5,7018
5999,7080,COc1cc(OC)cc(OCCN2CCOCC2)c1,5152,1,7080
6000,7081,CCCCOc1ccc(NC(=O)N(C)C)cn1,5151,1,7081
6001,7082,CC(C)NCC(O)COc1cccc2c1CC=C2,5150,1,7082
6002,7083,S=c1[nH]ccn1-c1cccc(Cl)c1,1701,2,6544
6003,7084,Nc1ccc(C(=O)NCCN2CCN(c3ccccn3)CC2)cc1,5149,1,7084
6004,7085,N=C(NO)C(O)c1ccc(Cl)c(Cl)c1,5148,1,7085
6005,7086,Cc1ccc2[nH]cc(CN(C)C)c2c1,205,7,1459
6006,7087,CC1CC(c2ccccc2)(c2ccccc2)C(=O)N1C,5147,1,7087
6007,7088,CCCCc1ccc(-c2ccccc2)c(S(=O)(=O)O)c1O,1700,2,7088
6008,7089,CCCCc1cccc(-c2ccccc2)c1S(=O)(=O)O,1700,2,7088
6009,7091,CN(C)CC(=O)c1c[nH]c2ccccc12,717,3,3963
6010,7092,O=C(CN1CCOCC1)c1c[nH]c2ccccc12,1581,2,7092
6011,7094,N=C(N)C(O)c1ccc(Cl)c(Cl)c1,5146,1,7094
6012,7096,N=C(NC1CCCCC1)NC1CNC1,5145,1,7096
6013,7097,CCOC(=O)C(=Cc1cccs1)C(=O)OCC,1695,2,7097
6014,7098,COc1ccc(C(O)CN2CCOCC2)cc1OC,5144,1,7098
6015,7099,Clc1nc(Cl)nc(Nc2cccc3ccccc23)n1,5143,1,7099
6016,7100,CC(=O)NC/C(C)=N/Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],5142,1,7100
6017,7101,C[N+](C)(CCCCCC[N+](C)(C)C(c1ccccc1)c1ccccc1)C(c1ccccc1)c1ccccc1,5141,1,7101
6018,7102,BrCC(CBr)=C(CBr)CBr,5140,1,7102
6019,7103,CCOc1nc(N)c(C#N)c(-c2ccccc2Cl)c1C#N,5139,1,7103
6020,7105,Cc1ccc2c(n1)Nc1ccccc1N(CCCN(C)C)C2=O,1699,2,7105
6021,7106,Cc1ccc2c(n1)Nc1ccccc1N(CCN(C)C)C2=O,1699,2,7105
6022,7107,CCCCCCCCCCCC[N+](C)(C)CCCNC(=O)c1ccccc1O,5138,1,7107
6023,7108,CCOC(=O)c1cocc1C(=O)OCC,5137,1,7108
6024,7109,C#CCOc1ccc(N)cc1C(=O)NCCCC,5136,1,7109
6025,7110,COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,199,7,139
6026,7112,Cc1sc(N)nc1-c1ccccc1,5135,1,7112
6027,7113,CCN1CCC(O)C1,5134,1,7113
6028,7114,OCCN1CCCC1,382,5,1046
6029,7115,CCN(C(C)=O)c1c(I)c(C(=O)N2CCCC2C(=O)O)c(I)c(N(CC)C(C)=O)c1I,957,3,7115
6030,7116,CCC(=O)N(CC)c1c(I)c(C(=O)N2CCCC2C(=O)O)c(I)c(N(CC)C(=O)CC)c1I,957,3,7115
6031,7117,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,5133,1,7117
6032,7118,c1ccc(C(CCN2CCCC2)c2ccccc2)cc1,452,4,2880
6033,7119,c1ccc2c(c1)CONOC2,5132,1,7119
6034,7121,CCN(CC)CC=C(c1ccccc1)c1ccccc1,1698,2,4122
6035,7122,C(CN1CCCC1)=C(c1ccccc1)c1ccccc1,968,3,4449
6036,7123,N#[N+][N-]c1nc(Cl)nc(Cl)n1,5131,1,7123
6037,7125,Cn1c(=O)c2c(nc(Cc3cccnc3)n2CCCN)n(C)c1=O,967,3,6873
6038,7126,CCCCSc1nc(Cl)nc(Cl)n1,5130,1,7126
6039,7127,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1c2cc(OC)c(OC)cc2CCN1CC(O)CNc1c(C)cccc1Cl,21,17,6650
6040,7128,Nc1ccccc1C(=O)NNC(=O)c1ccncc1,5129,1,7128
6041,7129,CC[N+]1(CCC(O)(c2ccccc2)C2CCCCC2)CCCCC1,477,4,3953
6042,7130,CCCCCC(C)OC(=O)CC(C)O,5128,1,7130
6043,7131,Cn1c(=O)c2c(nc(N3CCOCC3)n2C)n(C)c1=O,5127,1,7131
6044,7132,CC[N+](C)(CC)C1CSSC1,5126,1,7132
6045,7133,CCCC[N+](C)(CCCC)C1CSSC1,5125,1,7133
6046,7134,C[N+]1(C2CSSC2)CCCCC1,966,3,4955
6047,7135,C[N+]1(C2CSSC2)CCCCCC1,966,3,4955
6048,7138,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(O)C3O)C2O)C(N)C(O)C1O,19,18,182
6049,7139,NCC1OC(OC2C(N)CC(N)C(O)C2O)C(O)C(O)C1O,109,2,6916
6050,7141,Cc1ccc2c(c1)P(=O)(O)c1cc(C)ccc1S2,5124,1,7141
6051,7143,CC(=O)Nc1c(I)c(C(=O)N(C)CC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,1697,2,171
6052,7144,O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,267,6,1702
6053,7145,CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,5123,1,7145
6054,7146,O=C1CCCCCCCCCCC1Br,5122,1,7146
6055,7147,COc1ccc(OC(=O)C=CC(=O)Oc2ccc(OC)cc2)cc1,5121,1,7147
6056,7149,Cc1ccc(CC(N)=S)nc1,5120,1,7149
6057,7150,CNC(=S)Cc1cccc(C)n1,1696,2,7150
6058,7151,CCNC(=S)Cc1cccc(C)n1,1696,2,7150
6059,7152,CNC(=S)Cc1ccccn1,5119,1,7152
6060,7153,CCc1cccnc1C,5118,1,7153
6061,7154,Cc1nc(NCc2ccccc2)sc1CCCl,5117,1,7154
6062,7155,Cc1nc(Cl)sc1CCCl,1693,2,7155
6063,7156,CC(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,1666,2,7156
6064,7157,CN1CCC(c2ccccc2)(c2ccccc2)CC1,5116,1,7157
6065,7158,COc1ccc(C(=O)OC2CCC3(C)C4CCC5C6(O)C(O)C(O)C7C(CN8CC(C)CCC8C7(C)O)C6CC53OC24O)cc1OC,5115,1,7158
6066,7159,COc1ccnc(CC(N)=S)c1,5114,1,7159
6067,7160,Cc1cccc(CC(=S)N(C)C)n1,5113,1,7160
6068,7161,CCOC(=O)C(C#N)=Cc1cccs1,1695,2,7097
6069,7162,Cc1ccc(C(C)C)c(OCC(=O)OCCC[N+]2(C)CCCCC2)c1,320,5,7162
6070,7163,CC[N+](C)(CC)CCOC(=O)COc1cc(C)ccc1C(C)C,168,7,7163
6071,7165,NCCc1c[nH]c2ccc(Oc3ccccc3)cc12,309,6,833
6072,7167,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1c2cc(OC)c(OC)cc2CCN1CC(O)CN1CCN(C)CC1,21,17,6650
6073,7168,CN(C)C(=O)N1CCCCC1,5112,1,7168
6074,7170,O=C(CCCN1CCc2[nH]c3ccc(F)cc3c2C1)c1ccc(F)cc1,5111,1,7170
6075,7171,COc1ccccc1C=CC(=O)c1cc(Cl)ccc1OCCCC(=O)O,1694,2,6871
6076,7172,FC(F)(F)c1cccc(C2CNCCO2)c1,5110,1,7172
6077,7173,CN1CCOC(c2cccc(C(F)(F)F)c2)C1,5109,1,7173
6078,7174,O=C(CCCN1CCOCC1)c1ccsc1,5108,1,7174
6079,7175,CC(=O)N(OCCN(C)C)C12CC3CC(CC(C3)C1)C2,5107,1,7175
6080,7176,Cc1ccccc1C(OC1CC2CCC(C1)N2C)c1ccccc1,1130,3,566
6081,7177,CN(C)CCOc1ccc2sc3ccccc3c(=O)c2c1,964,3,7177
6082,7178,CN(C)CCCOc1ccc2sc3ccccc3c(=O)c2c1,964,3,7177
6083,7181,Cc1cccc(Cl)c1NC(=O)OC1CCN(C(C)(C)C)C1,12,20,5901
6084,7182,CCN1CCC(OC(=O)Nc2c(C)cccc2C)C1,30,11,5856
6085,7183,CCN1CCC(OC(=O)Nc2c(C)cccc2Cl)C1,12,20,5901
6086,7184,CCCN1CCC(OC(=O)Nc2c(C)cccc2C)C1,30,11,5856
6087,7185,Cc1cccc(C)c1NC(=O)OC1CCN(C(C)C)C1,198,1,7185
6088,7186,Cc1cccc(C)c1NC(=O)OC1CCCN(C)C1,12,20,5901
6089,7187,Cc1cccc(Cl)c1NC(=O)OC1CCCN(C)C1,12,20,5901
6090,7188,CCN1CCCC(OC(=O)Nc2c(C)cccc2C)C1,30,11,5856
6091,7189,CCN1CCCC(OC(=O)Nc2c(C)cccc2Cl)C1,12,20,5901
6092,7190,CCCN1CCCC(OC(=O)Nc2c(C)cccc2C)C1,30,11,5856
6093,7191,CCCN1CCCC(OC(=O)Nc2c(C)cccc2Cl)C1,12,20,5901
6094,7194,Cc1cccc(C)c1NC(=O)OC1CCCN(C(C)(C)C)C1,30,11,5856
6095,7196,CCCCN1CCCC(OC(=O)Nc2c(C)cccc2Cl)C1,12,20,5901
6096,7199,CN(C)CCC=C1c2ccccc2Sc2ccc(OCc3ccccc3)cc21,965,1,7199
6097,7200,CN(C)CCC=C1c2ccccc2Sc2ccc(O)cc21,16,19,122
6098,7201,CCN(CC)CCOc1ccc2sc3ccccc3c(=O)c2c1,964,3,7177
6099,7202,CCCN1CCC(OC(=O)Nc2c(C)cccc2Cl)C1,12,20,5901
6100,7203,Cc1cccc(Cl)c1NC(=O)OC1CCN(C(C)C)C1,12,20,5901
6101,7204,CC=C1C=CC2=NCCC3OC123,5106,1,7204
6102,7205,CCCc1sc(Cl)nc1C,1693,2,7155
6103,7206,Cc1sc(Cl)nc1-c1ccccc1,5105,1,7206
6104,7207,ClCCc1scnc1-c1ccc(Cl)cc1,5104,1,7207
6105,7209,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,1692,2,358
6106,7210,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(NC(CCCCN)C(=O)O)C3=O)N1CC1NC12,197,1,7210
6107,7211,CC(C)(C)C1CCC(NC(=O)c2ccccc2)CC1,5103,1,7211
6108,7212,CCC1(CC)OC(C)C(O)C1O,5102,1,7212
6109,7213,CCC(=O)N(C)c1c(I)c(C(=O)N(C)CC(=O)O)c(I)c(N(C)C(=O)CC)c1I,385,5,6917
6110,7214,S=C(NCc1ccccc1Cl)NCc1ccccc1Cl,5101,1,7214
6111,7216,COc1ccc(N(C(C)=O)c2ccccc2)cc1,1378,2,7216
6112,7219,CCN1CC2(OC(=O)c3ccccc3NC(C)=O)CCC(OC)C34C1C(CC23)C1(O)CC(OC)C2CC4C1(O)C2OC,5100,1,7219
6113,7220,[O-][N+]1(CCCO)CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,5099,1,7220
6114,7221,C[N+]1([O-])CCN(C2Cc3ccccc3S(=O)c3ccc(Cl)cc32)CC1,5098,1,7221
6115,7222,C[N+]1([O-])CCN(C2Cc3ccccc3S(=O)(=O)c3ccc(Cl)cc32)CC1,5097,1,7222
6116,7224,C(=Nc1ccc(Cc2ccc(N=C=C(c3ccccc3)c3ccccc3)cc2)cc1)=C(c1ccccc1)c1ccccc1,5096,1,7224
6117,7225,O=C(O)C=Cc1cccc(Br)c1,5095,1,7225
6118,7226,COc1ccc(Cc2cncc3cc(OC)c(OC)cc23)cc1OC,5094,1,7226
6119,7230,CCCCCCCCCCC(=O)N1CCOCC1,175,7,3438
6120,7231,Cc1cc(C)c(NC(=O)NCCCl)c(C)c1,149,8,4621
6121,7232,O=C(CSc1ccc([N+](=O)[O-])cc1)c1ccccc1,5093,1,7232
6122,7233,OC(CCN1CCCCC1)(c1ccccc1)C1C2CC3C(C2)C31,5092,1,7233
6123,7234,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSC(=NC(C)C)NC(C)C)C2SC1,5091,1,7234
6124,7239,CCCC(CN(C)C)c1ccccc1,271,6,7239
6125,7240,CCC(C)(O)C(CN(C)C)c1ccccc1,5090,1,7240
6126,7242,CCOCCC(CN(C)C)c1ccccc1,1691,1,7242
6127,7245,CC(C)C(CN(C)C)c1ccccc1,5089,1,7245
6128,7246,C#CCC(CN(C)C)c1ccccc1,5088,1,7246
6129,7248,C=CCC(CN(C)C)c1ccccc1,5087,1,7248
6130,7249,CCCCCC(CN(C)C)c1ccccc1,271,6,7239
6131,7250,CCC(CN(C)C)c1ccccc1,271,6,7239
6132,7251,CC(C)CCC(CN(C)C)c1ccccc1,271,6,7239
6133,7252,C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,5086,1,7252
6134,7253,Cc1cccc(OC(N)=O)c1,5085,1,7253
6135,7254,CCOC(=O)CN(C)C,5084,1,7254
6136,7255,NC(=NNc1ccccc1)c1ccccc1,5083,1,7255
6137,7256,Cc1ccc(Cn2ccc(=N)cc2)cc1,5082,1,7256
6138,7257,Cc1cc(=N)ccn1CCc1ccccc1,5081,1,7257
6139,7258,N=c1ccn(CC=Cc2ccccc2)cc1,5080,1,7258
6140,7259,N=c1ccn(CCc2ccccc2)cc1,5079,1,7259
6141,7261,COC1CC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,441,5,828
6142,7262,CCOP(C#N)OCC,5078,1,7262
6143,7263,CCC(C)(CC)NC,5077,1,7263
6144,7264,CCC(CC)(CC)NC,5076,1,7264
6145,7265,CCNC(C)(C)C(C)(C)C,5075,1,7265
6146,7266,CCCC(C)(C)NCC,5074,1,7266
6147,7267,CCN(C)C(C)(C)CC,5073,1,7267
6148,7268,CCC(C)(CC)N(C)C,5072,1,7268
6149,7269,CCN(C)C(C)(CC)CC,5071,1,7269
6150,7270,CCN(C)C(CC)(CC)CC,5070,1,7270
6151,7271,CCN(C)C(C)(C)C(C)(C)C,5069,1,7271
6152,7272,O=C(NN(CCCl)CCCl)c1ccccc1,5068,1,7272
6153,7273,Cc1cc(N)n2ncnc2n1,1228,2,7273
6154,7274,COC1C(C)OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C1O,1690,2,1407
6155,7275,CN(CC(=O)O)NC(=O)CC(N)CC(O)CN,5067,1,7275
6156,7276,CC1(C)CC2C(O)C34OC3C(=O)C3(CO3)C4(C)C2C1O,5066,1,7276
6157,7277,CCCCNCC(=O)c1ccc(O)c(O)c1,5065,1,7277
6158,7278,CSc1nc2ncncc2[nH]1,5064,1,7278
6159,7279,Cc1ccccc1NC(=O)OC1CCN(C)C1,12,20,5901
6160,7280,C(c1c[nH]c2ccccc12)=[N+]1CCCC1,5063,1,7280
6161,7281,Cc1cccc(Cl)c1NC(=O)OC1CCN(C(C)C)CC1,12,20,5901
6162,7282,CCCN1CCC(OC(=O)Nc2c(C)cccc2Cl)CC1,12,20,5901
6163,7283,CCN1CCC(OC(=O)Nc2c(C)cccc2Cl)CC1,12,20,5901
6164,7284,Cc1cccc(Cl)c1NC(=O)OC1CCN(C)CC1,12,20,5901
6165,7285,Cc1cccc(C)c1NC(=O)OC1CCN(C(C)C)CC1,92,2,7285
6166,7286,CCCN1CCC(OC(=O)Nc2c(C)cccc2C)CC1,92,2,7285
6167,7287,Cc1cccc(C)c1NC(=O)OC1CCN(C)CC1,12,20,5901
6168,7288,CCN1CCCC(OC(=O)Nc2ccc(C(C)=O)cc2)C1,108,5,7288
6169,7289,CCN1CCCC(OC(=O)Nc2ccc(OC)cc2)C1,108,5,7288
6170,7290,CCN1CCCC(OC(=O)Nc2ccc(Br)cc2)C1,108,5,7288
6171,7291,CCN1CCCC(OC(=O)Nc2cccc(Br)c2)C1,30,11,5856
6172,7292,CCN1CCCC(OC(=O)Nc2ccc(Cl)cc2)C1,108,5,7288
6173,7293,CCN1CCCC(OC(=O)Nc2cccc(Cl)c2)C1,30,11,5856
6174,7294,CCN1CCCC(OC(=O)Nc2ccc(C)cc2)C1,30,11,5856
6175,7295,CCN1CCCC(OC(=O)Nc2cccc(C)c2)C1,30,11,5856
6176,7296,CCN1CCCC(OC(=O)Nc2ccccc2C)C1,30,11,5856
6177,7297,Cc1cccc(Cl)c1NC(=O)OC1CCN(C)C1,12,20,5901
6178,7299,O=C(CCl)Nc1cc(Cl)cc(Cl)c1,5062,1,7299
6179,7300,CC(C)c1ccccc1NC1=NCCO1,5061,1,7300
6180,7301,c1ccc2c(c1)CCC2NC1=NCCO1,1398,2,7301
6181,7302,Cc1cccc(Cl)c1NC1=NCCO1,963,3,5950
6182,7303,FC(F)(F)c1ccccc1NC1=NCCO1,5060,1,7303
6183,7304,CCN1CCCC(OC(=O)Nc2ccc(C#N)cc2)C1,108,5,7288
6184,7305,CC(=O)N1CCc2cc([N+](=O)[O-])ccc21,5059,1,7305
6185,7306,Cc1ccc(C(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,5058,1,7306
6186,7307,O=c1c(CN2CCOCC2)cc(O)cc(CN2CCOCC2)c1O,962,3,7307
6187,7308,O=Cc1ccccc1NC(=O)c1ccccc1,5057,1,7308
6188,7309,C[n+]1c(-c2ccc(N)cc2)c2cc(N)ccc2c2ccc(N)cc21,440,5,1517
6189,7310,CC(=N[N+](C)(C)C)c1ccccc1,5056,1,7310
6190,7311,CCC=C(CCC)C(=O)O,5055,1,7311
6191,7312,CN(C)C(=S)N(C(=S)N(C)C)c1ccccc1,5054,1,7312
6192,7314,CN(C)c1ccc(S(=O)(=O)c2ccc(N(C)C)cc2)cc1,5053,1,7314
6193,7315,NOCc1cscn1,5052,1,7315
6194,7316,CCN(CC)C(C(=O)NCc1ccccc1)c1ccccc1,591,4,7316
6195,7317,CCN(CC)C(C(=O)NCc1ccc(Cl)cc1)c1ccccc1,591,4,7316
6196,7318,CCN(CC)C(C(=O)NCc1ccccc1Cl)c1ccccc1,591,4,7316
6197,7319,O=C(NCc1ccccc1)C(c1ccccc1)N1CCCCC1,1675,2,7319
6198,7321,COc1cccc2c1CCCC2=O,5051,1,7321
6199,7322,O=c1c(CN2CCOCC2)cc(CN2CCOCC2)cc(CN2CCOCC2)c1O,962,3,7307
6200,7325,CCOP(=O)(OCC)C(C)c1ccccc1,5050,1,7325
6201,7326,CCCCC(c1ccccc1)P(=O)(OCC)OCC,5049,1,7326
6202,7327,O=Cc1cc2c3c(c1)CCCN3CCC2,5048,1,7327
6203,7328,CCCN(CCC)CCCO,437,5,1036
6204,7329,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(OC)cc1,590,4,2181
6205,7330,CC=C1CC(C)C(CO)(C(=O)O)OC1=O,5047,1,7330
6206,7331,CN1CCN(C2c3ccccc3CCc3ncccc32)CC1,5046,1,7331
6207,7333,ON=Cc1ccc(O)c(Cl)c1,5045,1,7333
6208,7334,CCCC(O)CCC(=O)C1=C(O)CCC1=O,5044,1,7334
6209,7335,CC(C)NCC(O)COc1cccc(C(N)=O)c1,589,4,474
6210,7336,CC(C)(C)NCC(O)COc1cccc(C(N)=O)c1,961,1,7336
6211,7337,CC(C)(C)NCC(O)COc1ccc(C(N)=O)cc1,589,4,474
6212,7338,CC(C)NCC(O)COc1ccccc1C(N)=O,1689,2,7338
6213,7339,CC(C)(C)NCC(O)COc1ccccc1C(N)=O,1689,2,7338
6214,7340,NC(=O)c1ccccc1OCC(O)CN1CCOCC1,5043,1,7340
6215,7341,CN(C)CCNCC(O)COc1ccccc1C(N)=O,5042,1,7341
6216,7342,Cc1[nH]c(=S)sc1CC(=O)O,5041,1,7342
6217,7343,Cc1nc(C)c(CC(=O)O)s1,5040,1,7343
6218,7344,Cc1nc(-c2ccccc2)c(CC(=O)O)s1,5039,1,7344
6219,7345,Cc1nc(-c2ccccc2)sc1CC(=O)O,1025,3,159
6220,7346,O=C(O)Cc1csc(-c2ccccn2)n1,5038,1,7346
6221,7347,c1ccc2c(c1)OCC(CN1CCOCC1)O2,1688,2,1187
6222,7349,CC(C)NCC(O)COc1ccc(C(N)=O)cc1,589,4,474
6223,7350,COC1(NC(=O)CCCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21,734,3,7350
6224,7351,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2N)C(OC2OC(CO)C(O)C2O)C1O,135,6,340
6225,7352,CCN(CC)CCOC(=O)c1ccc(C(C)C)cc1,598,3,6900
6226,7354,CN1CCC(=C2c3ccccc3CC2(C)C)CC1,5037,1,7354
6227,7355,CCN(CC)CCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,5036,1,7355
6228,7356,CN1c2ccccc2Oc2nnc(N3CCNCC3)cc21,1687,2,6505
6229,7357,CN(C)C(=O)Nc1nc2ccccc2s1,1686,2,4921
6230,7360,Cc1nn(C)c2c1NCc1ccccc1O2,5035,1,7360
6231,7361,Cc1nc(-c2ccccn2)sc1C(=O)O,5034,1,7361
6232,7362,NC(=O)c1cc[n+](COC[n+]2ccccc2C=NO)cc1,5033,1,7362
6233,7363,CC(=O)CCC(O)c1ccoc1,5032,1,7363
6234,7364,S=P(Cl)(Cl)N(CCCl)CCCl,5031,1,7364
6235,7366,CC[N+](CC)(CC)CCSC(=N)N,5030,1,7366
6236,7367,CC[N+](CC)(CC)CCSC(=N)NC,5029,1,7367
6237,7368,CC[N+](CC)(CC)CCSC1=NCCN1,1685,2,5423
6238,7369,CCCCCCCCCCCC[N+](C)(C)CCOC(=S)NCC,5028,1,7369
6239,7370,CN(C)CCCC(CN(C)C)c1ccccc1,271,6,7239
6240,7371,CC(C)CC(CN(C)C)c1ccccc1,271,6,7239
6241,7373,CCCCCCCCCCCCCCCCOC(=O)CCCN,5027,1,7373
6242,7374,Clc1ccccc1C(N1CCCCC1)N1CCCCC1,1464,2,7374
6243,7375,Cc1oc2ccc(C(O)CNC(C)C)cc2c(=O)c1C,5026,1,7375
6244,7376,Cc1ccc(-c2cc3n(Cc4ccccc4)ccn3c2)cc1,374,5,7376
6245,7377,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,5025,1,7377
6246,7378,Nc1ccc(N)c(=O)cc1,5024,1,7378
6247,7379,CN1C(C)(C)C=CCC1(C)C,5023,1,7379
6248,7380,CC1(C)C(=O)N(CCc2ccc(S(=O)(=O)NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)C(=O)c2ccccc21,1684,2,7380
6249,7381,CC1(C)C(=O)N(CCc2ccc(S(=O)(=O)NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)C(=O)c2cc(Br)ccc21,1684,2,7380
6250,7382,O=C(O)C1CCCN1C(=O)c1c(I)c(I)c(C(=O)N2CCCC2C(=O)O)c(I)c1I,381,5,7018
6251,7383,CCC(CNC(=O)c1c(I)c(I)c(C(=O)NCC(CC)C(=O)O)c(I)c1I)C(=O)O,588,3,6920
6252,7384,CNC(=O)c1c(I)c(I)c(C(=O)O)c(I)c1I,1683,1,7384
6253,7385,CCNC(=O)c1c(I)c(I)c(C(=O)O)c(I)c1I,587,3,7011
6254,7386,O=C(O)c1c(I)c(I)c(C(=O)NCCO)c(I)c1I,5022,1,7386
6255,7387,CC(O)CNC(=O)c1c(I)c(I)c(C(=O)O)c(I)c1I,1682,2,7387
6256,7388,O=C(O)c1c(I)c(I)c(C(=O)NCC(O)CO)c(I)c1I,1682,2,7387
6257,7389,CN(CCO)C(=O)c1c(I)c(I)c(C(=O)O)c(I)c1I,1681,2,7389
6258,7390,O=C(O)CNC(=O)c1c(I)c(I)c(C(=O)O)c(I)c1I,587,3,7011
6259,7391,O=C(O)CNC(=O)c1c(I)c(I)c(C(=O)NCC(=O)O)c(I)c1I,272,6,7012
6260,7392,CN(CC(=O)O)C(=O)c1c(I)c(I)c(C(=O)N(C)CC(=O)O)c(I)c1I,272,6,7012
6261,7393,O=C(O)c1c(I)c(I)c(C(=O)N(CCO)CCO)c(I)c1I,1681,2,7389
6262,7396,O=c1ccccc(O)c1O,1680,2,1567
6263,7397,CNC(=S)NCCSCc1[nH]cnc1C,5021,1,7397
6264,7399,CCCCCC(C=O)C(O)(C(F)(F)F)C(F)(F)F,5020,1,7399
6265,7400,CC(C)=CC(=O)CC(O)(C(F)(F)F)C(F)(F)Cl,5019,1,7400
6266,7401,CCCCCCCCC(C(=O)c1ccccc1)C(O)(C(F)(F)F)C(F)(F)F,5018,1,7401
6267,7402,O=C(COc1ccccc1)CC(O)(C(F)(F)F)C(F)(F)F,5017,1,7402
6268,7403,OC1CCCC1C(O)(C(F)(F)F)C(F)(F)Cl,960,3,7403
6269,7404,OC1CCCC1C(O)(C(F)(F)F)C(F)(F)F,960,3,7403
6270,7405,OC1CCCCCCCCCCC1C(O)(C(F)(F)F)C(F)(F)F,960,3,7403
6271,7406,CC1=CC(O)C(C(O)(C(F)(F)F)C(F)(F)F)C(C)(C)C1,5016,1,7406
6272,7407,CC(C)C1CCC(C)C(C(O)(C(F)(F)F)C(F)(F)F)C1O,5015,1,7407
6273,7408,OC1c2ccccc2CCC1C(O)(C(F)(F)F)C(F)(F)F,5014,1,7408
6274,7409,O=C1CCCC1C(O)(C(F)(F)F)C(F)(F)Cl,5013,1,7409
6275,7410,CC(C)(C)C(O)CC(O)(C(F)(F)F)C(F)(F)F,5012,1,7410
6276,7411,CCCCCC(CO)C(O)(C(F)(F)F)C(F)(F)F,5011,1,7411
6277,7412,CC(O)CC(O)(C(F)(F)F)C(F)(F)F,5010,1,7412
6278,7413,CC(C)=CC(O)CC(O)(C(F)(F)F)C(F)(F)Cl,1679,2,7413
